Template name; Detection time (UTC); Number of channels; Channel list; Detection value; Threshold; Threshold type; Input threshold; Detection type
template_24; 2012-12-21T10:33:53.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.0330661535263062; 0.8906548619270325; MAD; 6; corr
template_75; 2012-12-21T11:25:57.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 0.8474708795547485; 0.7779108881950378; MAD; 6; corr
template_28; 2012-12-21T13:00:52.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.1401443481445312; 1.1379458904266357; MAD; 6; corr
template_17; 2012-12-21T13:39:25.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.2339391708374023; 1.214522361755371; MAD; 6; corr
template_0; 2012-12-21T14:08:16.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -0.8321419358253479; 0.829833447933197; MAD; 6; corr
template_4; 2012-12-21T14:25:44.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.0425786972045898; 1.0092698335647583; MAD; 6; corr
template_0; 2012-12-21T14:41:11.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.0136008262634277; 0.829833447933197; MAD; 6; corr
template_24; 2012-12-21T14:55:10.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.0802133083343506; 0.8906548619270325; MAD; 6; corr
template_70; 2012-12-21T15:04:24.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -0.9435708522796631; 0.8698988556861877; MAD; 6; corr
template_55; 2012-12-21T21:28:12.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.0506956577301025; 0.885138988494873; MAD; 6; corr
template_62; 2012-12-21T21:46:16.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.013000726699829; 0.9237574338912964; MAD; 6; corr
template_71; 2012-12-21T22:58:19.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -0.8438024520874023; 0.7916314601898193; MAD; 6; corr
template_71; 2012-12-21T23:14:29.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 0.7993093729019165; 0.7916314601898193; MAD; 6; corr
template_17; 2012-12-21T23:39:13.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.2259130477905273; 1.214522361755371; MAD; 6; corr
template_71; 2012-12-22T01:02:00.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 0.8365194201469421; 0.7838799953460693; MAD; 6; corr
template_34; 2012-12-22T01:29:46.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.6869659423828125; 1.6650280952453613; MAD; 6; corr
template_24; 2012-12-22T04:28:30.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -0.9812339544296265; 0.927061915397644; MAD; 6; corr
template_70; 2012-12-22T04:31:38.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 0.9174094200134277; 0.8954624533653259; MAD; 6; corr
template_4; 2012-12-22T04:48:48.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.1091200113296509; 1.0666269063949585; MAD; 6; corr
template_61; 2012-12-22T04:50:50.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.0167655944824219; 1.0103893280029297; MAD; 6; corr
template_18; 2012-12-22T05:28:57.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.0177125930786133; 1.013683557510376; MAD; 6; corr
template_86; 2012-12-22T06:04:47.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.1129226684570312; 0.9881588220596313; MAD; 6; corr
template_66; 2012-12-22T06:37:25.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.2722499370574951; 1.1917009353637695; MAD; 6; corr
template_41; 2012-12-22T06:44:58.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.2251585721969604; 1.1519207954406738; MAD; 6; corr
template_28; 2012-12-22T07:09:28.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.3098018169403076; 1.1322067975997925; MAD; 6; corr
template_70; 2012-12-22T07:33:17.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -0.9120867252349854; 0.8954624533653259; MAD; 6; corr
template_70; 2012-12-22T07:54:13.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.0407397747039795; 0.8954624533653259; MAD; 6; corr
template_70; 2012-12-22T08:07:07.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -0.9181762933731079; 0.8954624533653259; MAD; 6; corr
template_70; 2012-12-22T09:43:49.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 0.9856846928596497; 0.8954624533653259; MAD; 6; corr
template_24; 2012-12-22T13:34:02.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.5478532314300537; 0.927061915397644; MAD; 6; corr
template_24; 2012-12-22T14:11:02.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 0.9332106113433838; 0.927061915397644; MAD; 6; corr
template_75; 2012-12-22T15:17:55.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 0.9810298681259155; 0.7832944393157959; MAD; 6; corr
template_62; 2012-12-22T16:43:42.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 0.95760178565979; 0.9286699891090393; MAD; 6; corr
template_17; 2012-12-22T18:26:18.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.2659645080566406; 1.2400150299072266; MAD; 6; corr
template_34; 2012-12-22T18:38:21.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.7257550954818726; 1.6650280952453613; MAD; 6; corr
template_70; 2012-12-23T01:26:36.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.0458054542541504; 0.8670490980148315; MAD; 6; corr
template_24; 2012-12-23T09:23:05.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.0310195684432983; 0.9285162091255188; MAD; 6; corr
template_71; 2012-12-23T10:04:40.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.023667812347412; 0.8126041889190674; MAD; 6; corr
template_51; 2012-12-23T12:37:51.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.50685715675354; 1.4201375246047974; MAD; 6; corr
template_55; 2012-12-23T13:26:54.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 0.9216360449790955; 0.9214836359024048; MAD; 6; corr
template_4; 2012-12-23T14:12:14.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.3473684787750244; 1.0159454345703125; MAD; 6; corr
template_28; 2012-12-23T14:56:49.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.239229440689087; 1.2323464155197144; MAD; 6; corr
template_17; 2012-12-23T15:59:58.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.705782175064087; 1.3333678245544434; MAD; 6; corr
template_51; 2012-12-23T16:01:34.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.586605191230774; 1.4201375246047974; MAD; 6; corr
template_28; 2012-12-23T16:40:16.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.5832992792129517; 1.2323464155197144; MAD; 6; corr
template_70; 2012-12-23T16:43:20.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -0.8967779874801636; 0.8670490980148315; MAD; 6; corr
template_70; 2012-12-23T16:46:54.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.0265140533447266; 0.8670490980148315; MAD; 6; corr
template_6; 2012-12-23T17:31:26.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -0.8266125917434692; 0.7551593780517578; MAD; 6; corr
template_23; 2012-12-23T20:25:27.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.3564058542251587; 1.344177484512329; MAD; 6; corr
template_17; 2012-12-23T22:15:08.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.4001433849334717; 1.3333678245544434; MAD; 6; corr
template_0; 2012-12-23T22:26:31.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.0196608304977417; 0.8905618786811829; MAD; 6; corr
template_10; 2012-12-23T22:58:50.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.4314327239990234; 1.3599247932434082; MAD; 6; corr
template_71; 2012-12-23T23:16:10.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -0.8263970613479614; 0.8126041889190674; MAD; 6; corr
template_17; 2012-12-24T00:02:01.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.3887275457382202; 1.367725133895874; MAD; 6; corr
template_75; 2012-12-24T00:16:12.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 0.8297296762466431; 0.7763181924819946; MAD; 6; corr
template_17; 2012-12-24T00:32:28.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.3905879259109497; 1.367725133895874; MAD; 6; corr
